Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),1/51,0.0252148061968427,0.0386031988677326,0,0,44.31111111111111,163.07924167915206,NF1
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),1/52,0.0257034430516592,0.0388923817603824,0,0,43.4400871459695,159.03982037824832,ATRX
GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),1/52,0.0257034430516592,0.0388923817603824,0,0,43.4400871459695,159.03982037824832,TP53
GO_Biological_Process_2023,Cardiac Muscle Tissue Development (GO:0048738),1/52,0.0257034430516592,0.0388923817603824,0,0,43.4400871459695,159.03982037824832,TTN
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),1/52,0.0257034430516592,0.0388923817603824,0,0,43.4400871459695,159.03982037824832,TP53
GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),1/53,0.0261918594705427,0.0393379227881586,0,0,42.6025641025641,155.17160141847094,NF1
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),1/53,0.0261918594705427,0.0393379227881586,0,0,42.6025641025641,155.17160141847094,EGFR
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,EGFR
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,PTEN
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,PTEN
GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,EGFR
GO_Biological_Process_2023,Nucleosome Assembly (GO:0006334),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,ATRX
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,EGFR
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.0266800555326239,0.0393379227881586,0,0,41.79664570230608,151.46431378315344,NF1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),2/525,0.0269169375944203,0.0395747609391052,0,0,9.305449330783938,33.63919505186621,TP53;EGFR
GO_Biological_Process_2023,Nucleotide-Excision Repair (GO:0006289),1/56,0.0276557869621033,0.0400931660148927,0,0,40.27272727272727,144.49533489369065,TP53
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/56,0.0276557869621033,0.0400931660148927,0,0,40.27272727272727,144.49533489369065,TP53
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.0276557869621033,0.0400931660148927,0,0,40.27272727272727,144.49533489369065,TP53
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),1/56,0.0276557869621033,0.0400931660148927,0,0,40.27272727272727,144.49533489369065,TP53
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.0276557869621033,0.0400931660148927,0,0,40.27272727272727,144.49533489369065,TP53
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),2/537,0.0280725609711704,0.0405840087577645,0,0,9.091121495327103,32.482237618525254,PTEN;TP53
GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.0286306380412391,0.0412758365094531,0,0,38.85575048732944,138.06527849839193,TP53
GO_Biological_Process_2023,protein-DNA Complex Assembly (GO:0065004),1/59,0.0291177336711439,0.0418617833111459,0,0,38.18390804597701,135.03387352863817,ATRX
GO_Biological_Process_2023,protein-DNA Complex Organization (GO:0071824),1/60,0.0296046094730556,0.0424441776699333,0,0,37.53483992467044,132.1160756075347,ATRX
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),2/557,0.0300436519598133,0.0429549734632042,0,0,8.754504504504505,30.685447790037504,TP53;EGFR
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),1/62,0.0305777019615051,0.0434789789534826,0,0,36.30054644808743,126.59758326788086,NF1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1/62,0.0305777019615051,0.0434789789534826,0,0,36.30054644808743,126.59758326788086,TP53
GO_Biological_Process_2023,Telomere Organization (GO:0032200),1/63,0.0310639188209322,0.0438102550762604,0,0,35.71326164874552,123.9860268803296,ATRX
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1/63,0.0310639188209322,0.0438102550762604,0,0,35.71326164874552,123.9860268803296,EGFR
GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),1/63,0.0310639188209322,0.0438102550762604,0,0,35.71326164874552,123.9860268803296,PTEN
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),1/64,0.0315499162070124,0.0443750853968548,0,0,35.14462081128748,121.46628828977606,TTN
GO_Biological_Process_2023,Canonical Wnt Signaling Pathway (GO:0060070),1/65,0.0320356942028436,0.0445751348291577,0,0,34.59375,119.03379191454992,PTEN
GO_Biological_Process_2023,Cellular Response To Light Stimulus (GO:0071482),1/65,0.0320356942028436,0.0445751348291577,0,0,34.59375,119.03379191454992,TP53
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.0320356942028436,0.0445751348291577,0,0,34.59375,119.03379191454992,EGFR
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),1/65,0.0320356942028436,0.0445751348291577,0,0,34.59375,119.03379191454992,NF1
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),1/66,0.0325212529076381,0.0451297600509737,0,0,34.05982905982906,116.68425597420442,EGFR
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1/67,0.0330065923938031,0.0456811238730235,0,0,33.54208754208754,114.4136695514984,EGFR
GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),1/68,0.0334917127632155,0.0462292524577363,0,0,33.03980099502488,112.21827165973409,PTEN
GO_Biological_Process_2023,Establishment Of Protein Localization To Membrane (GO:0090150),1/69,0.033976614095502,0.0466504304644591,0,0,32.552287581699346,110.09453231300331,EGFR
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),1/69,0.033976614095502,0.0466504304644591,0,0,32.552287581699346,110.09453231300331,RYR2
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),1/70,0.0344612964819566,0.047066875984567,0,0,32.07890499194847,108.03913520130236,NF1
GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),1/70,0.0344612964819566,0.047066875984567,0,0,32.07890499194847,108.03913520130236,TTN
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),1/71,0.0349457600054768,0.047354698284184,0,0,31.61904761904762,106.04896194083372,PTEN
GO_Biological_Process_2023,Regulation Of Hydrolase Activity (GO:0051336),1/71,0.0349457600054768,0.047354698284184,0,0,31.61904761904762,106.04896194083372,NF1
GO_Biological_Process_2023,Kidney Development (GO:0001822),1/71,0.0349457600054768,0.047354698284184,0,0,31.61904761904762,106.04896194083372,NF1
GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),1/72,0.0354300047601861,0.0475146575466062,0,0,31.172143974960875,104.12107765370268,TP53
GO_Biological_Process_2023,Response To Ionizing Radiation (GO:0010212),1/72,0.0354300047601861,0.0475146575466062,0,0,31.172143974960875,104.12107765370268,TP53
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),1/72,0.0354300047601861,0.0475146575466062,0,0,31.172143974960875,104.12107765370268,RYR2
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),1/72,0.0354300047601861,0.0475146575466062,0,0,31.172143974960875,104.12107765370268,EGFR
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),1/73,0.0359140308301434,0.0477932871816524,0,0,30.73765432098765,102.2527178173034,TTN
GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),1/73,0.0359140308301434,0.0477932871816524,0,0,30.73765432098765,102.2527178173034,TP53
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),1/73,0.0359140308301434,0.0477932871816524,0,0,30.73765432098765,102.2527178173034,EGFR
GO_Biological_Process_2023,Gland Development (GO:0048732),1/74,0.0363978383040335,0.0481899951015138,0,0,30.315068493150687,100.4412761916998,NF1
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),1/74,0.0363978383040335,0.0481899951015138,0,0,30.315068493150687,100.4412761916998,PTEN
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.0368814272661001,0.0484593943065973,0,0,29.903903903903903,98.68429377205668,PTEN
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),1/75,0.0368814272661001,0.0484593943065973,0,0,29.903903903903903,98.68429377205668,ATRX
GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),1/75,0.0368814272661001,0.0484593943065973,0,0,29.903903903903903,98.68429377205668,EGFR
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),1/76,0.0373647978046119,0.0488471789939384,0,0,29.503703703703703,96.97944863399395,PTEN
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.0373647978046119,0.0488471789939384,0,0,29.503703703703703,96.97944863399395,TTN
GO_Biological_Process_2023,Actomyosin Structure Organization (GO:0031032),1/77,0.0378479500125182,0.0492307921215462,0,0,29.114035087719294,95.32454660857232,TTN
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),1/77,0.0378479500125182,0.0492307921215462,0,0,29.114035087719294,95.32454660857232,EGFR
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.038330883967986,0.0497343219484618,0,0,28.734487734487736,93.71751271850756,PTEN
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),1/79,0.0388135997677023,0.0499857525544355,0,0,28.36467236467237,92.15638325126108,EGFR
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),1/79,0.0388135997677023,0.0499857525544355,0,0,28.36467236467237,92.15638325126108,TP53
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),1/79,0.0388135997677023,0.0499857525544355,0,0,28.36467236467237,92.15638325126108,PTEN
GO_Biological_Process_2023,Wound Healing (GO:0042060),1/80,0.03929609749471,0.0503572212339617,0,0,28.0042194092827,90.63929849888726,NF1
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),1/80,0.03929609749471,0.0503572212339617,0,0,28.0042194092827,90.63929849888726,EGFR
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),1/81,0.039778377237952,0.0508496989815199,0,0,27.65277777777778,89.16449601956255,EGFR
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),1/82,0.0402604390785998,0.0513234100394686,0,0,27.310013717421125,87.73030443537515,EGFR
GO_Biological_Process_2023,Epigenetic Regulation Of Gene Expression (GO:0040029),1/83,0.0407422831141832,0.0513234100394686,0,0,26.97560975609756,86.33513767066536,TP53
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),1/83,0.0407422831141832,0.0513234100394686,0,0,26.97560975609756,86.33513767066536,PTEN
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),1/83,0.0407422831141832,0.0513234100394686,0,0,26.97560975609756,86.33513767066536,PTEN
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),1/83,0.0407422831141832,0.0513234100394686,0,0,26.97560975609756,86.33513767066536,RYR2
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),1/83,0.0407422831141832,0.0513234100394686,0,0,26.97560975609756,86.33513767066536,EGFR
GO_Biological_Process_2023,Establishment Of Protein Localization To Organelle (GO:0072594),1/85,0.0417053180950637,0.0519066189240721,0,0,26.33068783068783,83.65592938917332,RYR2
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),1/85,0.0417053180950637,0.0519066189240721,0,0,26.33068783068783,83.65592938917332,RYR2
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),1/85,0.0417053180950637,0.0519066189240721,0,0,26.33068783068783,83.65592938917332,TP53
GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),1/85,0.0417053180950637,0.0519066189240721,0,0,26.33068783068783,83.65592938917332,EGFR
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.0417053180950637,0.0519066189240721,0,0,26.33068783068783,83.65592938917332,PTEN
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),1/88,0.0431482391729825,0.0534461482834795,0,0,25.41890166028097,79.89449726957503,NF1
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),1/88,0.0431482391729825,0.0534461482834795,0,0,25.41890166028097,79.89449726957503,NF1
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),1/89,0.0436287781768767,0.0537846457809953,0,0,25.12878787878788,78.70432597937861,EGFR
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),1/89,0.0436287781768767,0.0537846457809953,0,0,25.12878787878788,78.70432597937861,EGFR
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),1/91,0.0445892046624482,0.0547087404723655,0,0,24.567901234567906,76.41264641223972,EGFR
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),1/91,0.0445892046624482,0.0547087404723655,0,0,24.567901234567906,76.41264641223972,EGFR
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),1/93,0.0455487630468527,0.0556230776972155,0,0,24.031400966183572,74.2323201774775,NF1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),1/93,0.0455487630468527,0.0556230776972155,0,0,24.031400966183572,74.2323201774775,EGFR
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),1/95,0.0465074540299385,0.0566604897688687,0,0,23.5177304964539,72.15575261450543,PTEN
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),1/98,0.047943865635835,0.0580020192657305,0,0,22.78694158075601,69.220448859451,NF1
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),1/98,0.047943865635835,0.0580020192657305,0,0,22.78694158075601,69.220448859451,TP53
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),1/98,0.047943865635835,0.0580020192657305,0,0,22.78694158075601,69.220448859451,PTEN
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),1/101,0.0493783294859182,0.0595984953562594,0,0,22.1,66.48218412151981,TP53
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),1/102,0.0498560516752303,0.0598965065264919,0,0,21.88008800880088,65.60996868685889,RYR2
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.0498560516752303,0.0598965065264919,0,0,21.88008800880088,65.60996868685889,TTN
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),1/104,0.0508108479280287,0.0609026098721637,0,0,21.45307443365696,63.922554665894864,EGFR
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.0512879221660425,0.0611917967912093,0,0,21.24572649572649,63.10618119534448,TP53
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),1/105,0.0512879221660425,0.0611917967912093,0,0,21.24572649572649,63.10618119534448,NF1
GO_Biological_Process_2023,Positive Regulation Of Cell Growth (GO:0030307),1/106,0.0517647805964337,0.0616190851595163,0,0,21.04232804232804,62.30728596638391,EGFR
GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),1/108,0.0527178503782264,0.0626099870624702,0,0,20.64693665628245,60.75982922373895,PTEN
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),1/109,0.0531940618974191,0.0628877406030992,0,0,20.454732510288064,60.01026825392258,NF1
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.0531940618974191,0.0628877406030992,0,0,20.454732510288064,60.01026825392258,EGFR
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),1/110,0.0536700579531296,0.0631627212645675,0,0,20.26605504587156,59.276184666906936,NF1
GO_Biological_Process_2023,Regulation Of JNK Cascade (GO:0046328),1/110,0.0536700579531296,0.0631627212645675,0,0,20.26605504587156,59.276184666906936,EGFR
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),1/111,0.0541458386425502,0.0634349667166672,0,0,20.08080808080808,58.55712550002727,TTN
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1/111,0.0541458386425502,0.0634349667166672,0,0,20.08080808080808,58.55712550002727,ATRX
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),1/112,0.0546214040317676,0.0638479925506473,0,0,19.8988988988989,57.85265494685789,RYR2
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),1/114,0.0555718892963041,0.0648130574040041,0,0,19.54473942969518,56.48581741086853,TP53
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/117,0.0569960046670181,0.0663249471349381,0,0,19.03639846743295,54.53498142318387,EGFR
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),1/118,0.0574702801377919,0.0667272380123356,0,0,18.872744539411205,53.909755696325554,ATRX
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),1/119,0.0579443409196367,0.0671274842350256,0,0,18.71186440677966,53.29648635296648,TP53
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),1/122,0.0593652360295357,0.0684679055540645,0,0,18.245179063360883,51.52523363729626,EGFR
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),1/122,0.0593652360295357,0.0684679055540645,0,0,18.245179063360883,51.52523363729626,LRP1B
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),1/123,0.0598384389285161,0.0687082960263271,0,0,18.09471766848816,50.95666168783963,PTEN
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.0598384389285161,0.0687082960263271,0,0,18.09471766848816,50.95666168783963,EGFR
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),1/124,0.0603114275885761,0.0687947932274088,0,0,17.946702800361336,50.39853526607874,TP53
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),1/124,0.0603114275885761,0.0687947932274088,0,0,17.946702800361336,50.39853526607874,PTEN
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.0603114275885761,0.0687947932274088,0,0,17.946702800361336,50.39853526607874,EGFR
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),1/125,0.0607842020747778,0.0691820194666879,0,0,17.801075268817204,49.85058258369441,TP53
GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),1/126,0.0612567624754281,0.0694154142461729,0,0,17.657777777777778,49.3125409946923,TP53
GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),1/126,0.0612567624754281,0.0694154142461729,0,0,17.657777777777778,49.3125409946923,TP53
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.0617291088801565,0.0697982734396541,0,0,17.516754850088184,48.78415662492463,NF1
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),1/129,0.0626731600524217,0.0707116740591454,0,0,17.241319444444443,47.75538577401706,EGFR
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),1/130,0.0631448649915911,0.0710893382443293,0,0,17.1068044788975,47.25453226369782,TP53
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),3/1922,0.0635896870772722,0.071310775185534,0,0,4.03580734013251,11.119876005218362,ATRX;TP53;EGFR
GO_Biological_Process_2023,Synapse Organization (GO:0050808),1/131,0.0636163562830486,0.071310775185534,0,0,16.974358974358974,46.76240127804881,PTEN
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),1/135,0.0655001866370672,0.0732642173806851,0,0,16.46434494195688,44.87690266099937,EGFR
GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),1/139,0.0673806054536277,0.0752054499579199,0,0,15.98389694041868,43.11493252457917,RYR2
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),1/143,0.0692576181978487,0.0771345576066169,0,0,15.530516431924882,41.46526951018726,EGFR
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),1/144,0.0697263398277874,0.0774903005794896,0,0,15.421134421134422,41.06921250540096,TTN
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),1/146,0.0706631458293301,0.0781965302461031,0,0,15.20689655172414,40.29570768167876,PTEN
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),1/146,0.0706631458293301,0.0781965302461031,0,0,15.20689655172414,40.29570768167876,PTEN
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),1/147,0.07113123037086,0.0783802729564254,0,0,15.101978691019786,39.91798490572592,EGFR
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),1/147,0.07113123037086,0.0783802729564254,0,0,15.101978691019786,39.91798490572592,PTEN
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),3/2028,0.072574022527797,0.0798006730761158,0,0,3.802116402116402,9.973514939378749,ATRX;TP53;EGFR
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),1/152,0.0734684718687947,0.0806133972513836,0,0,14.59823399558499,38.11451335774776,EGFR
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),1/155,0.0748682748782873,0.0819760224933145,0,0,14.311688311688313,37.09625453392642,EGFR
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),1/162,0.0781270830081257,0.0853641180657205,0,0,13.684610075914424,34.88779821293247,EGFR
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),1/163,0.0785917826774274,0.0856914605243379,0,0,13.599451303155009,34.5900429790609,LRP1B
GO_Biological_Process_2023,Membrane Organization (GO:0061024),1/167,0.0804484739304522,0.0875319873582907,0,0,13.269076305220883,33.439908396149875,EGFR
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),1/171,0.082301797344196,0.0893611565306229,0,0,12.954248366013072,32.35145191648386,RYR2
GO_Biological_Process_2023,Regulation Of Neuron Projection Development (GO:0010975),1/174,0.0836895830239611,0.090678274716985,0,0,12.727681438664098,31.572805424981038,PTEN
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),1/176,0.0846137238435417,0.0912983839392893,0,0,12.58095238095238,31.07065982483502,NF1
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),1/176,0.0846137238435417,0.0912983839392893,0,0,12.58095238095238,31.07065982483502,NF1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1/179,0.0859983623481033,0.092599896387273,0,0,12.367041198501871,30.34163310031636,EGFR
GO_Biological_Process_2023,Axonogenesis (GO:0007409),1/188,0.0901409753843481,0.0968595574005728,0,0,11.766488413547236,28.314647577691105,PTEN
GO_Biological_Process_2023,Endocytosis (GO:0006897),1/189,0.0906002210285699,0.0971518899046029,0,0,11.703309692671397,28.103141488494085,LRP1B
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),1/190,0.091059258031028,0.0974427936455742,0,0,11.64079952968842,27.89420530874704,RYR2
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),1/192,0.0919767065184695,0.0982220384425631,0,0,11.517742873763815,27.48386752497333,PTEN
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),1/193,0.0924351181411287,0.0985088836042008,0,0,11.457175925925926,27.282380766060548,NF1
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),1/195,0.0933513166113739,0.0992814207403751,0,0,11.337915234822452,26.88656557789663,TP53
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),1/199,0.0951812166984404,0.1010205551461975,0,0,11.10662177328844,26.122470758395615,TP53
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),1/205,0.0979198348783282,0.1037150904119436,0,0,10.77668845315904,25.04077952879582,NF1
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),1/207,0.0988310484246783,0.104467034892888,0,0,10.670981661272924,24.69631670796309,EGFR
GO_Biological_Process_2023,Protein Stabilization (GO:0050821),1/208,0.0992863444698879,0.1047349853249427,0,0,10.618894256575416,24.52696165121757,PTEN
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),1/214,0.102013775990435,0.1073938128580848,0,0,10.316640584246215,23.549252972335328,NF1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),1/221,0.1051863834392564,0.1105095809817289,0,0,9.984848484848484,22.486092683742516,EGFR
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),1/225,0.1069947692716383,0.112182394448445,0,0,9.804563492063492,21.912957536249337,EGFR
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),1/228,0.108348899390465,0.1131450277337049,0,0,9.673519334312283,21.498416879687177,EGFR
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),1/228,0.108348899390465,0.1131450277337049,0,0,9.673519334312283,21.498416879687177,ATRX
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),1/231,0.1097011811998824,0.1143271346239738,0,0,9.545893719806765,21.096378767938067,EGFR
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),1/234,0.1110516169731965,0.1155025835853487,0,0,9.421554601812112,20.7063174243162,NF1
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1/246,0.1164349441761654,0.1208594720548597,0,0,8.954648526077097,19.256278395744665,PTEN
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),1/257,0.1213438670227072,0.1257035269157386,0,0,8.565104166666666,18.06489149353045,TP53
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),1/260,0.1226783971960487,0.1268328449098591,0,0,8.464607464607464,17.760346311661674,TP53
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),1/266,0.1253419862578444,0.1293290076895054,0,0,8.270440251572326,17.175300907975267,PTEN
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),1/268,0.126228230552969,0.1299850231289502,0,0,8.207657095297545,16.98708959891292,ATRX
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),1/272,0.1279982950275004,0.1315467626124212,0,0,8.084870848708487,16.620378939226235,EGFR
